#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrIII,685847,687406,SPCC16C4.10.1,1441,+,523,128.7677176,89.35997055
chrI,4619538,4621625,SPNCRNA.1005.1,2087,-,758,186.627017,89.42358268
chrI,3924623,3927430,SPAC2F3.02.1,2807,+,1020,251.1339807,89.4670398
chrI,2781153,2783133,SPAC1805.05.1,1781,+,648,159.5439407,89.58110089
chrI,3185313,3186584,SPAC1486.01.1,1148,+,419,103.1618999,89.86228216
chrI,4212475,4216888,SPAC1F7.01c.1,4413,-,1611,396.6439637,89.88079847
chrIII,438714,439928,SPCC4G3.17.1,1214,-,444,109.3171445,90.04707129
chrII,1279751,1281465,SPBC3D6.06c.1,1292,-,473,116.4572283,90.13717362
chrII,2671876,2672919,SPBC3E7.07c.1,701,-,257,63.27591475,90.26521362
chrI,4350802,4352369,SPAC23D3.07.1,1454,+,534,131.4760252,90.4236762
chrI,1938278,1940537,SPAC3H1.05.1,2189,+,804,197.9526672,90.43063826
chrII,4296978,4298874,SPBC16A3.02c.1,1896,+,697,171.6082202,90.51066464
chrI,5036953,5039150,SPAC22E12.10c.1,2152,-,792,194.9981497,90.61252311
chrII,2279696,2282239,SPBC16H5.10c.1,2543,+,936,230.4523588,90.62224097
chrII,420075,423276,SPBC582.03.1,2848,+,1049,258.2740645,90.68611815
chrI,4849745,4851840,SPAC4F10.10c.1,2095,-,772,190.073954,90.72742436
chrI,889057,892211,SPAC23G3.12c.1,3154,-,1163,286.34198,90.78693087
chrI,4799540,4802652,SPAC22F8.08.1,3112,+,1150,283.1412528,90.98369305
chrIII,1641748,1642968,SPCC663.18.1,1136,-,420,103.4081097,91.02826559
chrII,1533248,1534551,SPBC83.13.1,1303,+,482,118.6731164,91.07683529
chrI,3441612,3442297,SPAC3A11.13.1,429,-,159,39.14735582,91.25257766
chrIII,1571464,1574440,SPCC162.07.1,2694,-,999,245.9635752,91.30051048
chrI,3665911,3669087,SPAC8C9.14.1,2127,+,789,194.2595204,91.33028697
chrI,1731717,1733316,SPNCRNA.758.1,1599,-,594,146.2486123,91.46254678
chrI,1568837,1569449,SPAC1705.02.1,363,+,135,33.23832098,91.56562253
chrII,2368834,2371661,SPBC19G7.10c.1,2572,-,958,235.868974,91.70644403
chrI,4278377,4279620,SPAC2C4.11c.1,1192,-,444,109.3171445,91.70901388
chrII,4203367,4205951,SPNCRNA.576.1,2584,-,963,237.100023,91.75697483
chrI,2057514,2058739,SPAC732.01.1,762,+,284,69.92357894,91.76322696
chrM,14393,14476,SPMchrITTRNALEU.01.1,83,+,31,7.632503336,91.95787151
chrII,4038884,4043168,SPNCRNA.1658.1,4284,+,1603,394.6742854,92.1275176
chrI,3329310,3331216,SPAC2E1P5.05.1,1906,+,714,175.7937865,92.23178725
chrIII,1464629,1466268,SPCC11E10.07c.1,1431,-,537,132.2146546,92.39318977
chrII,2986870,2988489,SPBC2D10.12.1,1439,+,541,133.1994937,92.5639289
chrII,3916582,3918514,SPBC1604.08c.1,1932,+,727,178.9945137,92.64726382
chrII,2163935,2167085,SPNCRNA.1491.1,3150,-,1187,292.2510148,92.77809994
chrI,3443851,3446506,SPNCRNA.908.1,2655,-,1001,246.4559948,92.82711669
chrII,267458,269408,SPBC800.09.1,1766,+,666,163.9757168,92.85148178
chrII,3147095,3148452,SPBC405.04c.1,1222,-,462,113.7489207,93.08422314
chrI,2031073,2032221,SPAC17H9.16.1,1087,+,411,101.1922216,93.09312019
chrII,2225985,2229087,SPBC14C8.14c.1,3033,-,1147,282.4026234,93.10999783
chrIII,1277589,1280899,SPCC23B6.04c.1,3310,-,1252,308.2546508,93.12829331
chrI,2406660,2408084,SPAC1B9.03c.1,1306,+,494,121.6276338,93.12988805
chrI,1410105,1411256,SPAC20G8.07c.1,1151,-,436,107.3474663,93.26452326
chrII,4365345,4366949,SPBC1539.03c.1,1604,-,608,149.6955493,93.3264023
chrII,1059367,1061635,SPBC1734.01c.1,2268,-,860,211.7404151,93.35997139
chrI,3923585,3924176,SPAC2F3.17c.1,432,-,164,40.37840474,93.4685295
chrIII,1561183,1565491,SPCC162.09c.1,4308,+,1636,402.7992083,93.50028048
chrI,2740495,2741450,SPAC6F6.05.1,902,+,343,84.44995626,93.62522867
chrII,4203367,4205852,SPBC342.02.1,2485,+,946,232.9144566,93.72815156
chrI,4442979,4444196,SPAC9E9.04.1,932,+,355,87.40447368,93.78162412
chrI,3627674,3629022,SPAC1142.02c.1,1260,-,480,118.1806968,93.79420382
chrII,3514551,3516567,SPBC1105.05.1,2016,+,769,189.3353247,93.91633169
chrIII,1831762,1832796,SPNCRNA.1233.1,1034,-,395,97.25286508,94.05499524
chrI,3110200,3113396,SPAC589.12.1,3012,+,1151,283.3874626,94.08614295
chrI,251172,254600,SPAC1639.01c.1,2537,-,970,238.8234915,94.13618111
chrI,149445,152909,SPAC5H10.03.1,3464,+,1326,326.4741749,94.24774103
chrII,2288881,2290179,SPBC16H5.06.1,1298,-,497,122.3662632,94.27293001
chrIII,1525413,1528475,SPNCRNA.1202.1,3062,+,1173,288.8040778,94.31877133
chrIII,423751,426353,SPCC306.09c.1,2528,-,970,238.8234915,94.47131783
chrII,2533000,2535594,SPBC29A10.01.1,2594,+,996,245.2249459,94.5354456
chrII,3117051,3118883,SPBC4C3.10c.1,1554,+,597,146.9872417,94.58638459
chrI,3040706,3042421,SPNCRNA.878.1,1715,-,659,162.2522483,94.60772497
chrIII,1778068,1780442,SPCC1442.06.1,2072,+,798,196.4754084,94.82403882
chrII,2205436,2207373,SPBC14C8.02.1,1937,+,747,183.9187094,94.9502888
chrI,3435999,3438166,SPAC3H5.04.1,2167,-,836,205.8313803,94.98448559
chrIII,464903,466234,SPCC4G3.04c.1,1202,+,464,114.2413402,95.04271235
chrI,4078388,4081129,SPAC19G12.16c.1,2741,-,1059,260.7361623,95.12446637
chrI,2355277,2356601,SPAC17G8.08c.1,1053,-,407,100.2073825,95.16370608
chrI,2761906,2763604,SPAC6F6.15.1,1157,+,448,110.3019837,95.33447164
chrII,557826,560416,SPBC354.07c.1,1826,-,708,174.3165278,95.46359682
chrI,2849633,2851799,SPAC3F10.16c.1,2057,-,798,196.4754084,95.51551213
chrII,1389534,1391667,SPBC8D2.17.1,2080,+,807,198.6912965,95.52466178
chrI,206475,208044,SPAC24B11.06c.1,1569,-,609,149.9417591,95.56517468
chrII,1284337,1285133,SPBC3D6.08c.1,623,-,242,59.58276797,95.63847187
chrIII,1027500,1029258,SPCC825.03c.1,1758,-,684,168.407493,95.79493342
chrII,1506384,1509516,SPBC1215.02c.1,2596,-,1011,248.9180927,95.8852437
chrII,2605901,2607020,SPBC25B2.05.1,1119,+,436,107.3474663,95.93160524
chrII,1763708,1764620,SPBC11G11.05.1,912,+,356,87.65068347,96.10820555
chrII,1048424,1049492,SPNCRNA.1407.1,1068,+,417,102.6694804,96.13247224
chrII,4300745,4302738,SPBC543.02c.1,1993,-,779,191.7974225,96.23553564
chrI,5265434,5266589,SPAPJ760.03c.1,1155,-,452,111.2868228,96.35222756
chrII,2567521,2568343,SPBC29A10.13.1,822,+,322,79.27955078,96.44714206
chrII,1930399,1931531,SPBC16E9.09c.1,967,-,380,93.55971831,96.75255254
chrI,3388182,3389788,SPAC959.02.1,1389,+,546,134.4305426,96.78224811
chrI,3636684,3638390,SPAC1142.06.1,1706,+,671,165.2067657,96.83866691
chrI,5367359,5369378,SPAC4D7.09.1,1657,+,652,160.5287798,96.87916707
chrI,1054664,1055906,SPAC23C4.15.1,967,+,381,93.80592809,97.00716452
chrI,4500525,4501673,SPAC1851.02.1,1085,+,428,105.377788,97.12238524
chrII,1290497,1293435,SPBC3D6.12.1,2938,+,1159,285.3571408,97.12632431
chrI,1238895,1240185,SPAC10F6.16.1,1181,+,466,114.7337598,97.14966962
chrII,4444124,4446200,SPBC8E4.01c.1,2076,+,820,201.8920237,97.25049312
chrII,2379610,2380121,SPBC19G7.19.1,407,-,161,39.63977539,97.39502552
chrIII,2097288,2098893,SPCC576.10c.1,1605,-,635,156.3432135,97.41010186
chrII,2223640,2224720,SPBC14C8.12.1,973,+,385,94.79076723,97.42113796
chrIII,146164,148226,SPCC320.10.1,1784,-,707,174.070318,97.57304821
chrII,3785744,3788313,SPBC31F10.16.1,2320,+,922,227.0054218,97.84716456
chrI,3084618,3086087,SPNCRNA.884.1,1469,-,584,143.7865145,97.88054081
chrIII,1702504,1702934,SPNCRNA.32.1,430,-,171,42.10187324,97.91133311
chrII,4049028,4049473,SPNCRNA.1660.1,445,-,177,43.57913195,97.93063359
chrII,1293359,1296034,SPBC3D6.13c.1,2675,-,1064,261.9672113,97.93166776
chrII,3375458,3377375,SPBC3B8.09.1,1917,-,763,187.858066,97.99586122
chrI,3508513,3510077,SPAC16E8.06c.1,1519,-,606,149.2031297,98.22457519
chrI,850590,854385,SPAC23G3.01.1,3757,+,1503,370.0533069,98.49702073
chrIII,1347603,1349468,SPCC338.15.1,1602,-,641,157.8204722,98.51465181
chrII,873264,876158,SPBC713.04c.1,2894,-,1158,285.1109311,98.51794438
chrI,4924226,4926065,SPAPB8E5.09.1,1786,+,715,176.0399963,98.56662726
chrI,2395067,2396905,SPAC22H10.12c.1,1753,-,702,172.8392691,98.59627443
chrII,4000466,4001584,SPBC3B9.07c.1,946,-,379,93.31350852,98.64007243
chrIII,2193526,2195545,SPCC830.07c.1,2019,-,809,199.1837161,98.65463897
chrII,1102237,1103802,SPBC1709.03.1,1482,+,596,146.7410319,99.01554107
chrI,2219134,2227378,SPAC18G6.05c.1,8171,-,3287,809.2915634,99.04437197
chrII,3186347,3187470,SPBC776.07.1,1004,+,404,99.46875315,99.07246329
chrII,1536802,1538567,SPBC83.15.1,1373,+,553,136.1540111,99.16533949
chrI,3346954,3348195,SPAC26A3.08.1,1176,+,474,116.7034381,99.23761743
chrI,4795275,4796348,SPAC22F8.06.1,1073,+,433,106.6088369,99.35585919
chrII,3957093,3958479,SPBC26H8.06.1,1386,+,560,137.8774796,99.47870102
chrI,998685,1002361,SPAC821.09.1,3676,+,1486,365.8677405,99.52876511
chrIII,923068,923491,SPCC24B10.13.1,423,+,171,42.10187324,99.53161522
chrII,3742370,3744092,SPBC13G1.09.1,1679,+,679,167.176444,99.56905541
chrI,5137313,5138212,SPAC29A4.05.1,899,-,365,89.86657153,99.96281594
chrI,3669129,3671512,SPAC8C9.15c.1,2227,-,905,222.8198554,100.0538192
chrI,2788021,2788718,SPAC1805.08.1,588,+,239,58.84413862,100.0750657
chrI,1673684,1680143,SPAC343.17c.1,6403,-,2603,640.8840704,100.0912182
chrI,3966739,3968132,SPAC11G7.03.1,1393,+,567,139.6009481,100.2160431
chrII,1343501,1344272,SPBC27B12.10c.1,715,-,292,71.89325723,100.5500101
chrI,4937169,4937394,SPSNORNA.42.1,225,-,92,22.65130022,100.6724454
chrI,941941,943335,SPAC1687.21.1,872,+,357,87.89689325,100.7991895
chrI,423925,425256,SPAC13C5.01c.1,1331,-,545,134.1843328,100.8146753
chrIII,862398,866807,SPCC63.14.1,4409,+,1807,444.9010815,100.9074805
chrI,3313323,3315900,SPAPB1E7.09.1,2577,+,1057,260.2437428,100.9870946
chrII,1174479,1175972,SPBC409.20c.1,1104,-,453,111.5330326,101.0262977
chrIII,127208,129460,SPCC330.09.1,2252,+,926,227.9902609,101.2390146
chrIII,1818340,1818924,SPCC285.12.1,530,+,218,53.67373313,101.2711946
chrIII,1047663,1050064,SPCC1259.08.1,2401,+,988,243.2552676,101.3141473
chrI,2773785,2774994,SPAC1805.02c.1,1137,-,468,115.2261794,101.3422862
chrII,2884303,2884916,SPBP4H10.08.1,425,+,175,43.08671238,101.3804997
chrII,370394,371030,SPNCRNA.1349.1,636,+,262,64.50696367,101.4260435
chrII,627933,631710,SPBC839.16.1,3449,+,1422,350.1103143,101.5106739
chrIII,1781403,1782128,SPCC1442.08c.1,458,-,189,46.53364937,101.6018545
chrI,2282195,2283537,SPAC4G9.15.1,1233,+,509,125.3207806,101.6389137
chrI,3084609,3086022,SPNCRNA.214.1,1413,-,584,143.7865145,101.7597413
chrI,4869465,4870169,SPNCRNA.1032.1,704,+,291,71.64704744,101.7713742
chrI,844947,846142,SPAC521.03.1,1195,+,494,121.6276338,101.7804467
chrII,3703745,3705835,SPNCRNA.1632.1,2090,+,864,212.7252543,101.7824183
chrI,5067493,5069371,SPAC1006.01.1,1878,+,777,191.305003,101.8663488
chrII,2464268,2466047,SPBC12C2.06.1,1779,-,737,181.4566116,101.9992195
chrII,870992,872235,SPNCRNA.1393.1,1243,-,515,126.7980393,102.0096857
chrII,3575419,3578114,SPBC887.17.1,2695,+,1121,276.001169,102.4123076
chrIII,1316242,1318070,SPCC1322.13.1,1828,+,761,187.3656464,102.4976184
chrI,2307437,2308878,SPAC13G7.06.1,1441,+,600,147.725871,102.5162186
chrII,3759879,3761184,SPBC31F10.05.1,1235,+,515,126.7980393,102.6704772
chrII,2085490,2087521,SPBC18E5.07.1,2031,+,850,209.2783173,103.0420075
chrII,2076985,2079050,SPBC18E5.02c.1,1898,-,796,195.9829889,103.2576338
chrII,1942534,1944908,SPBC16E9.13.1,2374,+,999,245.9635752,103.6072347
chrII,54321,55582,SPBPB8B6.05c.1,1261,-,531,130.7373958,103.6775542
chrM,2967,3050,SPMchrITTRNASER.01.1,83,+,35,8.617342476,103.8234033
chrM,14237,14308,SPMchrITTRNAASP.01.1,71,+,30,7.386293551,104.0323035
chrI,3145866,3146559,SPAC3G9.15c.1,693,+,293,72.13946701,104.097355
chrI,2158658,2160086,SPAC23C11.14.1,1428,+,604,148.7107102,104.1391528
chrI,2869643,2871785,SPAC8F11.10c.1,2060,-,872,214.6949325,104.220841
chrI,794865,796821,SPAC16C9.03.1,1956,+,829,204.1079118,104.3496481
chrII,3990413,3991685,SPBC3B9.01.1,1272,+,540,132.9532839,104.5230219
chrIII,1482989,1485267,SPCC188.06c.1,1798,-,764,188.1042758,104.6186183
chrI,4951336,4954199,SPAC1B3.13.1,2692,+,1147,282.4026234,104.9043921
chrI,1166561,1169743,SPAC22A12.07c.1,3182,-,1359,334.5990978,105.1537077
chrII,383296,384085,SPBC106.05c.1,634,-,271,66.72285174,105.2410911
chrI,359637,361266,SPAC630.08c.1,1629,-,697,171.6082202,105.345746
chrII,1200563,1203137,SPBC725.01.1,2574,+,1103,271.5693929,105.5048146
chrI,4919714,4923369,SPAPB8E5.07c.1,3655,-,1568,386.0569429,105.6243346
chrI,683989,686347,SPAC22F3.10c.1,2107,+,904,222.5736457,105.6353325
chrII,4391988,4392721,SPBC1289.05c.1,540,-,232,57.12067012,105.7790187
chrII,2266350,2267397,SPBC21H7.07c.1,1047,-,450,110.7944033,105.8208245
chrI,3369708,3371384,SPAC26A3.16.1,1676,+,721,177.517255,105.9172166
chrIII,1710841,1711294,SPCC191.03c.1,453,-,195,48.01090808,105.9843445
chrII,409157,410766,SPBC106.16.1,1431,+,616,151.6652276,105.985484
chrIII,1526471,1529891,SPCC584.01c.1,3420,-,1474,362.9132231,106.1149775
chrI,4411563,4413996,SPAC29E6.06c.1,2433,-,1050,258.5202743,106.2557642
chrI,3196997,3202450,SPAC1486.05.1,5367,+,2321,571.452911,106.4752955
chrII,2449773,2450647,SPNCRNA.1515.1,874,+,378,93.06729874,106.4843235
chrI,3233579,3237281,SPAC6G10.09.1,3652,+,1582,389.5038799,106.6549507
chrII,1715139,1715436,SPBC2F12.17.1,180,-,78,19.20436323,106.6909068
chrI,3925532,3927349,SPAC2F3.03c.1,1817,-,788,194.0133106,106.7767257
chrIII,357952,361151,SPCC594.02c.1,3199,-,1388,341.7391816,106.8268777
chrII,4082278,4082644,SPBC1347.14c.1,366,-,159,39.14735582,106.9599886
chrII,525508,528544,SPBC1685.13.1,3036,+,1320,324.9969162,107.0477326
chrII,1167508,1168516,SPBC409.15.1,747,+,325,80.01818013,107.1193844
chrI,1316007,1316643,SPAC6F12.04.1,636,+,277,68.20011045,107.2328781
chrIII,2378251,2380530,SPCC1827.03c.1,2200,-,962,236.8538132,107.6608242
chrI,792520,793937,SPAC16C9.02c.1,1269,-,555,136.6464307,107.6804024
chrI,4518999,4520130,SPAC27D7.06.1,1131,+,495,121.8738436,107.7575982
chrIII,859220,860476,SPCC63.12c.1,1256,-,550,135.4153818,107.8147944
chrII,544750,547039,SPBC354.02c.1,1833,-,803,197.7064574,107.8594967
chrM,17459,17532,SPMchrITTRNAARG.02.1,73,+,32,7.878713121,107.927577
chrII,527679,528304,SPNCRNA.134.1,625,-,274,67.46148109,107.9383698
chrII,3851564,3852678,SPBC23E6.06c.1,1023,-,449,110.5481935,108.0627502
chrII,3773298,3774272,SPBC31F10.12.1,615,+,270,66.47664195,108.0921007
chrI,2749723,2751060,SPAC6F6.10c.1,1297,-,570,140.3395775,108.2032209
chrII,2576499,2577868,SPBC2G5.01.1,1369,+,602,148.2182906,108.2675607
chrI,3258470,3259527,SPAC6G9.07c.1,691,-,304,74.84777465,108.318053
chrI,2276858,2278109,SPAC4G9.12.1,1200,+,528,129.9987665,108.3323054
chrII,3046542,3047666,SPBC13E7.04.1,1124,+,495,121.8738436,108.4286865
chrII,478912,481013,SPBC428.19c.1,1892,-,834,205.3389607,108.5301061
chrII,430392,431802,SPBC582.07c.1,1410,-,622,153.1424863,108.6116924
chrI,4903417,4904283,SPAC19B12.11c.1,807,-,356,87.65068347,108.6129907
chrII,2145544,2145829,SPNCRNA.1490.1,285,-,126,31.02243291,108.8506418
chrII,249040,252682,SPBC31E1.06.1,3595,+,1591,391.719768,108.9623833
chrII,3918403,3920078,SPBC1604.07.1,1631,-,722,177.7634648,108.990475
chrII,2277214,2279624,SPBC16H5.11c.1,2315,+,1025,252.3650296,109.0129718
chrI,1321090,1322357,SPAC6F12.07.1,859,+,381,93.80592809,109.2036416
chrII,4214946,4216117,SPBC16G5.01.1,1120,+,497,122.3662632,109.2555921
chrI,2859387,2861935,SPAC8F11.04.1,2380,+,1057,260.2437428,109.3461104
chrI,1344923,1348614,SPAC6F12.16c.1,3628,-,1614,397.382593,109.532137
chrII,1460532,1461302,SPBC32H8.05.1,595,+,265,65.24559303,109.6564589
chrII,4059949,4061230,SPBC215.15.1,1205,+,537,132.2146546,109.721705
chrI,2574745,2575956,SPAC4A8.13c.1,1211,-,540,132.9532839,109.7880131
chrI,56372,57736,SPAC977.12.1,1364,+,609,149.9417591,109.9279759
chrI,644622,648097,SPAC1D4.05c.1,3423,-,1530,376.7009711,110.0499477
chrII,3935429,3937872,SPBC1677.03c.1,2443,-,1092,268.8610852,110.0536575
chrII,934371,935686,SPBC646.07c.1,1315,-,588,144.7713536,110.0922841
chrM,15953,16637,SPMchrIT.08.1,684,+,306,75.34019422,110.1464828
chrII,3448864,3452766,SPBC2G2.08.1,3635,+,1627,400.5833202,110.2017387
chrIII,1625986,1629437,SPCC663.01c.1,3394,-,1520,374.2388732,110.2648418
chrII,3652213,3654253,SPBP8B7.11.1,1856,+,832,204.8465411,110.3699036
chrI,4131405,4133498,SPAC26H5.07c.1,1713,-,769,189.3353247,110.5285024
chrII,262124,263868,SPNCRNA.1332.1,1744,-,784,193.0284715,110.681463
chrI,3838659,3839443,SPAC4H3.07c.1,545,-,246,60.56760711,111.1332241
chrII,3923214,3925557,SPNCRNA.1648.1,2343,+,1058,260.4899525,111.1779567
chrII,4096918,4100074,SPBC56F2.08c.1,3156,+,1427,351.3413632,111.3248933
chrII,3829960,3830902,SPBC21C3.19.1,942,+,426,104.8853684,111.3432786
chrIII,1323759,1325076,SPCC1322.16.1,1005,+,455,112.0254522,111.4681116
chrII,94482,95739,SPBPB10D8.05c.1,1257,-,570,140.3395775,111.6464419
chrI,3332540,3334714,SPAC26A3.01.1,2174,+,986,242.762848,111.6664434
chrI,5329176,5331057,SPAP8A3.08.1,1618,+,734,180.7179822,111.6922016
chrII,2681999,2683902,SPBC3E7.12c.1,1903,-,865,212.971464,111.9135386
chrII,4094157,4096292,SPBC56F2.09c.1,2135,+,971,239.0697013,111.9764409
chrII,4354161,4357187,SPBC16C6.13c.1,2964,-,1353,333.1218391,112.3892845
chrI,5052521,5054738,SPAC22E12.17c.1,2102,-,960,236.3613936,112.4459532
chrII,847929,849485,SPBC36.04.1,1411,+,645,158.8053113,112.5480591
chrII,2293237,2294154,SPBC16H5.04.1,769,-,352,86.66584433,112.6994074
chrII,2148982,2150801,SPBC1711.08.1,1444,+,661,162.7446679,112.7040636
chrII,2145591,2147913,SPBC1711.07.1,2322,+,1063,261.7210015,112.7136096
chrI,1579667,1582323,SPAC23H4.15.1,2656,-,1216,299.3910986,112.7225522
chrI,5294960,5296384,SPAC11E3.07.1,1424,+,653,160.7749896,112.9037848
chrIII,988394,989709,SPCC1795.05c.1,962,+,442,108.824725,113.1234147
chrI,582272,584402,SPAC13A11.05.1,2130,+,979,241.0393795,113.1640279
chrII,3974096,3974994,SPBC26H8.11c.1,898,-,413,101.6846412,113.2345671
chrII,2448091,2450963,SPBC12C2.11.1,2599,-,1196,294.4669029,113.3000781
chrII,2984506,2985956,SPBC2D10.11c.1,1450,-,668,164.4681364,113.426301
chrI,966163,967591,SPAC222.11.1,1428,+,659,162.2522483,113.6220226
chrIII,1831912,1834169,SPCC285.17.1,1881,+,870,214.202513,113.8769341
chrIII,1886994,1888168,SPCC737.02c.1,1174,-,543,133.6919133,113.8772685
chrI,5383012,5383811,SPAC3G6.02.1,653,+,303,74.60156486,114.2443566
chrI,390406,391260,SPAC31A2.04c.1,854,-,397,97.74528465,114.4558368
chrII,871168,873408,SPBC713.03.1,2193,+,1020,251.1339807,114.5161791
chrI,1283079,1284482,SPAPB17E12.11.1,1132,+,527,129.7525567,114.6223999
chrII,1221743,1223295,SPBC725.09c.1,1510,-,703,173.0854789,114.6261449
chrM,18056,18129,SPMchrITTRNAALA.01.1,73,+,34,8.371132691,114.6730506
chrI,5366222,5366297,SPSNORNA.17.1,75,-,35,8.617342476,114.8978997
chrI,693513,697130,SPAC22F3.06c.1,3617,+,1695,417.3255856,115.3789288
chrII,527042,528366,SPNCRNA.133.1,1324,+,621,152.8962765,115.4805714
chrI,3843365,3844124,SPAC4H3.09.1,491,+,231,56.87446034,115.8339314
chrI,109828,110455,SPAC11D3.02c.1,627,-,295,72.63188658,115.8403295
chrII,2468857,2470506,SPBC12C2.04.1,1649,-,776,191.0587932,115.8634282
chrI,2009344,2011903,SPAC17H9.04c.1,2559,-,1206,296.9290007,116.0332164
chrI,5015958,5018021,SPAC890.07c.1,1276,-,602,148.2182906,116.1585349
chrI,2897979,2901970,SPACUNK4.07c.1,3991,+,1883,463.6130252,116.1646267
chrII,1296914,1297260,SPBC3D6.16.1,288,+,136,33.48453076,116.2657318
chrI,4074997,4077914,SPAC19G12.15c.1,2917,-,1378,339.2770838,116.310279
chrII,2035905,2036579,SPBP23A10.16.1,674,+,319,78.54092142,116.529557
chrIII,2152832,2155161,SPCC1620.06c.1,2109,-,999,245.9635752,116.6256876
chrI,3552289,3554138,SPAC17A2.02c.1,1849,-,876,215.6797717,116.6467126
chrII,434810,436173,SPBC582.09.1,979,+,464,114.2413402,116.6918695
chrIII,1221238,1223176,SPCC550.15c.1,1938,-,922,227.0054218,117.1338606
chrII,2736861,2738059,SPBC336.02.1,1140,+,543,133.6919133,117.2736081
chrI,691471,692077,SPAC22F3.07c.1,508,+,242,59.58276797,117.2889133
chrI,1069922,1072343,SPAC1A6.03c.1,2355,-,1122,276.2473788,117.3024963
chrI,4635484,4636898,SPAC30C2.02.1,1414,+,675,166.1916049,117.5329596
chrI,1589742,1593248,SPAC23H4.10c.1,3506,+,1674,412.1551801,117.5570964
chrII,1523926,1525726,SPBC83.08.1,1699,+,812,199.9223454,117.6705977
chrI,3987032,3991388,SPAPB15E9.01c.1,4356,-,2082,512.6087724,117.6787815
chrI,4444386,4446593,SPAC9E9.05.1,2207,+,1056,259.997533,117.80586
chrI,5256725,5261958,SPAC14C4.14.1,4795,+,2295,565.0514566,117.8418053
chrIII,594962,596054,SPCC1183.02.1,812,+,391,96.26802594,118.5566822
chrI,3631498,3633874,SPAC1142.04.1,2376,+,1145,281.9102038,118.6490757
chrIII,1373095,1381763,SPCC1281.01.1,8668,+,4185,1030.38795,118.8726292
chrII,2876069,2877566,SPBP4H10.05c.1,1497,-,723,178.0096746,118.9109383
chrII,1921775,1926244,SPBC16E9.06c.1,4469,-,2161,532.0593454,119.0555707
chrI,2152041,2154223,SPAC23C11.11.1,1810,+,876,215.6797717,119.1600948
chrII,3671159,3676674,SPBP8B7.20c.1,5515,-,2673,658.1187554,119.3325032
chrII,1589258,1590907,SPBC28F2.11.1,1457,+,708,174.3165278,119.6407191
chrII,3581988,3583918,SPBC418.01c.1,1824,-,887,218.3880793,119.7303066
chrII,1231040,1232358,SPBC725.15.1,1318,+,641,157.8204722,119.7423917
chrII,1047237,1048402,SPBC337.09.1,990,+,482,118.6731164,119.8718347
chrII,2139697,2141050,SPBC1711.04.1,1186,+,578,142.3092557,119.9909408
chrIII,96624,98210,SPCC613.10.1,1586,+,773,190.3201638,120.0001033
chrI,3243107,3245369,SPAC6G9.02c.1,2262,-,1103,271.5693929,120.0572029
chrII,3456961,3460381,SPBC2G2.13c.1,3152,-,1540,379.1630689,120.2928518
chrI,4267058,4268079,SPAC2C4.05.1,934,+,457,112.5178718,120.4688134
chrII,4103471,4103759,SPBC56F2.15.1,288,-,141,34.71557969,120.5402072
chrII,3849936,3851579,SPBC23E6.05.1,1470,+,722,177.7634648,120.9275271
chrI,3494641,3496476,SPAC328.09.1,1564,+,770,189.5815345,121.2158149
chrI,1521618,1524855,SPAC57A7.10c.1,3134,+,1544,380.1479081,121.2979924
chrI,334614,336131,SPAC12G12.07c.1,1470,+,726,178.7483039,121.5974857
chrI,3736524,3743579,SPAP7G5.03.1,7015,+,3469,854.1017442,121.7536342
chrI,3541415,3544320,SPAC1B1.03c.1,2905,-,1438,354.0496709,121.8759624
chrI,922270,925133,SPAC1687.11.1,2625,+,1300,320.0727205,121.932465
chrIII,1022478,1025391,SPCC825.01.1,2913,+,1447,356.2655589,122.3019426
chrII,3362788,3364515,SPBC11C11.08.1,1632,+,814,200.414765,122.8031648
chrIII,1792659,1793343,SPCC1442.14c.1,684,-,342,84.20374648,123.1048925
chrIII,151092,152877,SPCC320.08.1,1785,-,895,220.3577576,123.4497241
chrI,4206692,4208253,SPAC694.04c.1,1218,-,611,150.4341786,123.5091779
chrI,4546812,4548985,SPAC637.05c.1,1936,-,972,239.315911,123.6135904
chrI,4299756,4301402,SPAC25G10.03.1,1583,+,795,195.7367791,123.6492603
chrII,1655564,1656928,SPBC21B10.08c.1,1129,+,568,139.8471579,123.8681647
chrI,2012667,2013458,SPNCRNA.787.1,791,-,399,98.23770422,124.1943163
chrII,3640903,3643081,SPBP8B7.05c.1,2178,-,1099,270.5845537,124.2353323
chrII,3874253,3874906,SPNCRNA.445.1,317,-,160,39.3935656,124.269923
chrI,3930532,3934174,SPAC2F3.06c.1,3520,-,1778,437.7609978,124.3639198
chrI,3815680,3817165,SPAC1F12.07.1,1485,+,751,184.9035485,124.5141741
chrII,2382299,2384668,SPBC19G7.17.1,1984,+,1004,247.1946242,124.5940646
chrI,4748860,4751456,SPAPYUG7.03c.1,2596,-,1315,323.7658673,124.7172062
chrII,4187249,4188821,SPBC3F6.02c.1,1572,-,797,196.2291987,124.8277345
chrIII,371209,372055,SPCC1682.01.1,656,+,333,81.98785841,124.9814915
chrII,1557725,1558047,SPNCRNA.1444.1,322,-,164,40.37840474,125.3987725
chrII,1574308,1575648,SPBC28F2.02.1,1340,+,683,168.1612832,125.4934949
chrII,3822493,3824136,SPBC21C3.15c.1,1643,-,838,206.3237998,125.5774801
