#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrI,3544326,3544849,SPNCRNA.915.1,523,+,248,43.05875506,82.3303156
chrII,2380486,2382242,SPBC19G7.16.1,1756,+,833,144.6288023,82.36264367
chrII,132352,136275,SPBC1683.01.1,3923,+,1861,323.114287,82.36408029
chrI,5259111,5261851,SPAC14C4.15c.1,2696,-,1279,222.0651118,82.3683649
chrIII,1549928,1551397,SPCC1753.04.1,1469,+,697,121.0159366,82.37980708
chrII,1662890,1664360,SPBC21B10.05c.1,1470,+,698,121.1895606,82.44187797
chrI,1643772,1645862,SPAC343.04c.1,1912,-,908,157.6506032,82.45324435
chrII,1051556,1053615,SPBC337.12.1,1798,+,854,148.2749065,82.46657761
chrI,979481,981161,SPAC222.16c.1,1299,-,617,107.1260156,82.46806437
chrII,1380043,1381896,SPBC8D2.12c.1,1433,-,681,118.2379524,82.51078325
chrI,3732273,3733363,SPAC15E1.10.1,1090,+,518,89.93723839,82.51122788
chrIII,2068976,2071707,SPCPB1C11.01.1,2731,+,1298,225.363968,82.52067668
chrII,1490469,1492697,SPBC11B10.03.1,2228,+,1059,183.8678291,82.5259556
chrII,3433807,3434686,SPBC4B4.12c.1,879,-,418,72.57483716,82.56522999
chrII,2106330,2108971,SPBC23G7.06c.1,2639,-,1255,217.8981355,82.56844846
chrI,2354126,2355211,SPAC17G8.07.1,1085,+,516,89.58999037,82.57141969
chrIII,506349,506920,SPCC970.05.1,410,-,195,33.85668241,82.57727416
chrI,656075,660381,SPAC1D4.11c.1,4306,-,2048,355.5819773,82.57825761
chrII,3085929,3088899,SPBC30D10.07c.1,2970,+,1413,245.3307294,82.6029392
chrI,2136033,2139523,SPAC23C11.04c.1,3342,-,1590,276.0621796,82.60388379
chrII,406838,407908,SPBC106.15.1,950,+,452,78.47805358,82.60847745
chrII,2605103,2605868,SPNCRNA.1535.1,765,+,364,63.19914049,82.61325554
chrI,180902,182254,SPAC13G6.05c.1,996,-,474,82.29778185,82.62829503
chrI,430055,431032,SPAC13C5.04.1,977,+,465,80.73516574,82.63578888
chrII,1381909,1385162,SPBC8D2.14c.1,3162,-,1505,261.3041386,82.63888
chrII,536738,539154,SPNCRNA.1368.1,2416,-,1150,199.6676142,82.64388005
chrI,3377095,3378081,SPAC8E11.07c.1,771,+,367,63.72001253,82.64593065
chrI,2547092,2547449,SPNCRNA.835.1,357,+,170,29.5160821,82.67810111
chrI,206774,209401,SPNCRNA.622.1,2627,+,1251,217.2036394,82.68124836
chrII,4199355,4201947,SPBC342.01c.1,2486,-,1184,205.5708306,82.69140411
chrI,3604044,3605545,SPAC17G6.09.1,1501,+,715,124.1411688,82.70564212
chrII,3491434,3494442,SPNCRNA.1606.1,3008,-,1433,248.8032097,82.71383301
chrI,5366783,5367314,SPNCRNA.264.1,531,+,253,43.92687512,82.72481191
chrI,1694905,1696484,SPAC824.06.1,1479,+,705,122.4049287,82.76195314
chrIII,2028173,2029226,SPCC1739.02c.1,1053,-,502,87.15925419,82.77232117
chrI,5023944,5024116,SPNCRNA.52.1,172,+,82,14.23716901,82.77423844
chrI,109828,110455,SPAC11D3.02c.1,627,-,299,51.91357969,82.79677781
chrII,1403124,1404185,SPBC17A3.02.1,692,+,330,57.29592407,82.79757814
chrIII,1702122,1702252,SPRRNA.06.1,130,+,62,10.76468877,82.80529819
chrI,4825256,4826099,SPAC20G4.06c.1,629,-,300,52.0872037,82.80954484
chrI,2217018,2219065,SPAC18G6.04c.1,1901,-,907,157.4769792,82.83902114
chrI,1338364,1339942,SPAC6F12.13c.1,1205,-,575,99.8338071,82.84963244
chrII,4231873,4234086,SPBC16G5.10.1,2116,+,1010,175.3602525,82.87346525
chrII,4285898,4288583,SPBC16A3.07c.1,2685,+,1282,222.5859838,82.89980775
chrII,414885,417163,SPBC106.19.1,2278,+,1088,188.9029254,82.92490142
chrI,1632067,1634832,SPAP27G11.12.1,2484,+,1187,206.0917026,82.96767417
chrII,3774137,3777499,SPBC31F10.13c.1,3167,-,1514,262.8667547,83.00181708
chrII,2829739,2831335,SPBC19C7.05.1,1596,+,763,132.4751214,83.00446204
chrI,475353,476128,SPAC24H6.07.1,730,-,349,60.59478031,83.00654837
chrIII,382192,383769,SPCC1682.06.1,1532,+,733,127.266401,83.07206335
chrI,3731076,3732340,SPAC15E1.09.1,886,+,424,73.61658123,83.08869214
chrII,1963881,1964560,SPNCRNA.382.1,679,+,325,56.42780401,83.10427689
chrI,204385,206081,SPAC24B11.05.1,1696,+,812,140.982698,83.12659081
chrII,1241430,1243207,SPBC651.03c.1,1777,-,851,147.7540345,83.14802167
chrI,4674586,4675181,SPAC144.11.1,595,+,285,49.48284352,83.16444289
chrII,543358,544836,SPBC354.01.1,1265,+,606,105.2161515,83.1748233
chrII,851807,853592,SPBC36.06c.1,1628,-,780,135.4267296,83.18595186
chrI,3527948,3529446,SPAC16E8.15.1,1296,+,621,107.8205117,83.19483925
chrI,4970820,4972306,SPAC1952.03.1,1440,+,690,119.8005685,83.19483925
chrII,557826,560416,SPBC354.07c.1,1826,-,875,151.9210108,83.19880109
chrI,1845647,1848341,SPAC1399.02.1,2692,-,1290,223.9749759,83.20021394
chrI,2203606,2204472,SPAC1783.08c.1,866,-,415,72.05396512,83.20319298
chrI,3627674,3629022,SPAC1142.02c.1,1260,-,604,104.8689035,83.22928846
chrII,3140565,3143304,SPBC405.01.1,2679,+,1285,223.1068559,83.2799014
chrII,3580144,3583740,SPBC887.19.1,3596,+,1725,299.5014213,83.28738078
chrI,332837,333578,SPAC12G12.17.1,690,+,331,57.46954808,83.28920012
chrI,4664298,4668408,SPAC144.06.1,3935,+,1888,327.8021353,83.30422752
chrI,811442,814228,SPAC2G11.03c.1,2599,-,1247,216.5091434,83.30478776
chrIII,129660,131013,SPCC330.10.1,1294,+,621,107.8205117,83.32342478
chrI,237073,237848,SPNCRNA.03.1,775,-,372,64.58813259,83.33952592
chrII,3757413,3759491,SPBC31F10.04c.1,1962,-,943,163.7274436,83.44925771
chrI,5475432,5475848,SPNCRNA.30.1,416,+,200,34.72480247,83.47308286
chrIII,859220,860476,SPCC63.12c.1,1256,-,604,104.8689035,83.49434988
chrI,3812961,3815706,SPAC1F12.06c.1,2659,-,1279,222.0651118,83.51452117
chrIII,895921,896000,SPNCRNA.127.1,79,+,38,6.597712469,83.51534771
chrI,4566341,4571134,SPAC31F12.01.1,4793,+,2306,400.3769725,83.53368923
chrII,3726994,3728200,SPBC13G1.14c.1,1093,-,526,91.32623049,83.55556312
chrI,1767371,1768645,SPAC17A5.08.1,1201,+,578,100.3546791,83.55926655
chrII,2825250,2826700,SPBC19C7.04c.1,1450,-,698,121.1895606,83.57900732
chrI,3479097,3481305,SPAC328.03.1,2208,+,1063,184.5623251,83.58800956
chrI,4980242,4981189,SPNCRNA.1040.1,947,+,456,79.17254963,83.60353709
chrIII,137969,138594,SPCC330.14c.1,625,-,301,52.26082771,83.61732434
chrII,2466017,2468739,SPBC12C2.05c.1,2338,+,1126,195.5006379,83.61875017
chrII,4259811,4261487,SPBC16A3.19.1,1524,-,734,127.4400251,83.62206369
chrII,3584890,3587346,SPBC418.02.1,2456,+,1183,205.3972066,83.63078445
chrI,4469174,4470627,SPAC9E9.14.1,1453,+,700,121.5368086,83.64542921
chrII,1602772,1604997,SPNCRNA.359.1,2225,+,1072,186.1249412,83.65165898
chrI,4975629,4978148,SPAC1952.06c.1,2519,-,1214,210.779551,83.67588368
chrII,1382001,1385138,SPBC8D2.13.1,2910,+,1403,243.5944893,83.7094465
chrII,3976619,3978355,SPBC26H8.12.1,1736,+,837,145.3232983,83.71157738
chrIII,191694,194803,SPCC1235.08c.1,3109,-,1499,260.2623945,83.71257462
chrII,1048424,1049492,SPNCRNA.1407.1,1068,+,515,89.41636636,83.72318947
chrIII,1789258,1791260,SPCC1442.12.1,1549,+,747,129.6971372,83.72959149
chrI,369790,374217,SPAC630.13c.1,4427,-,2135,370.6872663,83.73328808
chrII,355996,357265,SPNCRNA.1344.1,1269,-,612,106.2578956,83.73356623
chrII,3537067,3538112,SPNCRNA.1612.1,1045,+,504,87.50650222,83.73827964
chrI,2622359,2623585,SPAC7D4.09c.1,1175,+,567,98.444815,83.78282127
chrIII,2409921,2411871,SPCP1E11.11.1,1950,+,941,163.3801956,83.7847157
chrII,3437441,3440897,SPBC2G2.02.1,3456,+,1668,289.6048526,83.7977004
chrI,983566,987084,SPAC821.04c.1,3518,-,1698,294.813573,83.80147042
chrIII,2247360,2248273,SPCC1840.01c.1,913,-,441,76.56818944,83.8643915
chrIII,135723,136696,SPCC330.12c.1,973,-,470,81.6032858,83.86771408
chrII,2418737,2420057,SPBC1921.07c.1,1219,-,589,102.2645433,83.89216019
chrII,3357763,3359048,SPBC11C11.05.1,1285,+,621,107.8205117,83.90701297
chrI,2155373,2156694,SPAC23C11.13c.1,1047,-,506,87.85375024,83.90998113
chrI,570752,574417,SPAC13A11.01c.1,3621,-,1750,303.8420216,83.91108025
chrIII,1245210,1249470,SPCC645.07.1,4214,+,2037,353.6721131,83.92788636
chrII,376252,377036,SPBC106.02c.1,784,-,379,65.80350068,83.93303658
chrI,1051664,1052724,SPAC23C4.13.1,968,+,468,81.25603778,83.94218778
chrI,5252426,5252941,SPNCRNA.261.1,515,+,249,43.23237907,83.94636713
chrII,3329700,3331727,SPBC17D1.02.1,1861,+,900,156.2616111,83.96647561
chrI,2877421,2880590,SPACUNK4.16c.1,3169,+,1533,266.1656109,83.99041051
chrII,2961164,2962782,SPBC2A9.08c.1,1281,-,620,107.6468877,84.03347982
chrI,3086937,3088619,SPAC16A10.04.1,1287,+,623,108.1677597,84.04643332
chrII,1740047,1742504,SPBC1D7.05.1,2457,-,1190,206.6125747,84.09140199
chrI,1902261,1904259,SPNCRNA.772.1,1998,-,968,168.0680439,84.11814011
chrI,1165697,1166644,SPNCRNA.717.1,947,+,459,79.69342166,84.15356036
chrII,1098187,1101503,SPBC1709.02c.1,3086,-,1496,259.7415225,84.16770008
chrI,1549925,1553310,SPAC167.05.1,3385,-,1641,284.9170043,84.17045916
chrII,1168026,1169391,SPBC409.16c.1,1365,-,662,114.9390962,84.20446606
chrII,1428699,1430679,SPBC691.04.1,1980,+,961,166.8526759,84.26902821
chrI,1335435,1338402,SPAC6F12.12.1,2722,+,1322,229.5309443,84.32437337
chrI,548567,549658,SPNCRNA.661.1,1091,+,530,92.02072654,84.34530389
chrIII,1407000,1407850,SPNCRNA.1193.1,850,-,413,71.7067171,84.36084364
chrII,1534420,1536292,SPBC83.14c.1,1669,-,811,140.809074,84.36733014
chrI,2516052,2519235,SPAC23H3.13c.1,2778,-,1350,234.3924167,84.37452004
chrIII,2107548,2108268,SPNCRNA.1262.1,720,-,350,60.76840432,84.40056155
chrI,2859387,2861935,SPAC8F11.04.1,2380,+,1157,200.8829823,84.4046144
chrII,3086052,3088940,SPBC30D10.06.1,2742,-,1333,231.4408084,84.40583824
chrI,884364,885989,SPAC23G3.09.1,1625,+,790,137.1629697,84.40798138
chrIII,1675007,1677146,SPCC417.05c.1,2139,-,1040,180.5689728,84.41747211
chrII,2319347,2319746,SPNCRNA.1502.1,399,+,194,33.68305839,84.41869272
chrI,4534673,4536686,SPAC27D7.13c.1,2013,-,979,169.9779081,84.44009343
chrII,3645543,3646961,SPBP8B7.08c.1,1260,-,613,106.4315196,84.46945997
chrI,2243557,2245220,SPAC18G6.15.1,1603,+,780,135.4267296,84.48329983
chrII,2224154,2224828,SPNCRNA.1496.1,674,-,328,56.94867605,84.49358464
chrII,2359373,2363595,SPBC19G7.07c.1,4140,-,2015,349.8523849,84.50540697
chrIII,1818340,1818924,SPCC285.12.1,530,+,258,44.79499518,84.51885884
chrII,4121443,4122628,SPBC56F2.03.1,1185,-,577,100.1810551,84.54097478
chrII,1717714,1719322,SPBC2F12.11c.1,1608,+,783,135.9476017,84.5445284
chrI,1046858,1048934,SPNCRNA.708.1,2076,-,1011,175.5338765,84.5538904
chrI,4471655,4472041,SPNCRNA.311.1,386,+,188,32.64131432,84.56299047
chrI,2111392,2113866,SPAC20H4.01.1,2474,+,1205,209.2169349,84.56626308
chrI,1591872,1593194,SPAC23H4.09.1,1322,-,644,111.8138639,84.5793222
chrII,2819556,2819634,SPNCRNA.408.1,78,+,38,6.597712469,84.58605729
chrI,794865,796821,SPAC16C9.03.1,1956,+,953,165.4636838,84.59288536
chrII,2503182,2503818,SPBC365.03c.1,636,-,310,53.82344383,84.62805633
chrI,2992358,2994428,SPNCRNA.870.1,2070,-,1009,175.1866285,84.63122147
chrIII,1488552,1492475,SPCC188.08c.1,3793,-,1849,321.0307988,84.63770072
chrII,3996527,3997467,SPBC3B9.21.1,679,+,331,57.46954808,84.6385097
chrI,3258470,3259527,SPAC6G9.07c.1,691,-,337,58.51129216,84.67625493
chrII,1529061,1531442,SPBC83.11.1,2319,+,1131,196.368758,84.67820524
chrI,175922,176736,SPNCRNA.141.1,814,+,397,68.9287329,84.67903305
chrII,1333997,1335608,SPBC27B12.07.1,1433,+,699,121.3631846,84.69168501
chrII,1928802,1929870,SPBC16E9.08.1,1068,+,521,90.45811043,84.69860527
chrI,653448,656657,SPAC1D4.10.1,3172,+,1548,268.7699711,84.73202115
chrII,410719,412795,SPBC106.17c.1,2076,-,1014,176.0547485,84.80479215
chrIII,1705816,1707734,SPCC191.01.1,1918,+,937,162.6856996,84.82048987
chrIII,1712983,1713595,SPNCRNA.1220.1,612,-,299,51.91357969,84.8261106
chrI,3588584,3591355,SPNCRNA.600.1,2771,-,1354,235.0869127,84.83829401
chrII,2044061,2045213,SPNCRNA.1483.1,1152,+,563,97.75031895,84.85270742
chrI,1531137,1534330,SPAC57A7.06.1,3147,-,1538,267.033731,84.8534258
chrI,3167893,3169409,SPAC3G9.08.1,1516,-,741,128.6553931,84.86503506
chrII,2221626,2223792,SPBC14C8.11c.1,2166,-,1059,183.8678291,84.8881944
chrII,3050552,3051959,SPBC13E7.06.1,1407,+,688,119.4533205,84.89930383
chrI,3207481,3209724,SPAC1486.08.1,2124,+,1039,180.3953488,84.93189681
chrIII,702551,704818,SPCPJ732.01.1,2267,+,1109,192.5490297,84.9356108
chrI,1129518,1133089,SPAC56F8.03.1,3571,+,1747,303.3211496,84.94011469
chrII,992678,996435,SPBP35G2.14.1,3757,+,1838,319.1209347,84.94036058
chrII,3540096,3540887,SPBC887.01.1,791,+,387,67.19249278,84.94626141
chrIII,525858,526837,SPCP31B10.03c.1,979,-,479,83.16590191,84.94984873
chrII,501252,502441,SPBC1685.16.1,795,+,389,67.5397408,84.95564881
chrII,2431126,2431835,SPNCRNA.572.1,709,-,347,60.24753228,84.97536288
chrI,3441612,3442297,SPAC3A11.13.1,429,-,210,36.46104259,84.99077527
chrII,2854314,2861544,SPBP19A11.04c.1,7230,-,3540,614.6290037,85.0109272
chrII,2461902,2463113,SPNCRNA.1516.1,1211,+,593,102.9590393,85.0198508
chrI,600825,601749,SPAC3H8.07c.1,831,-,407,70.66497302,85.03606862
chrI,1275438,1275999,SPAPB17E12.05.1,494,+,242,42.01701099,85.05467811
chrII,217880,218882,SPNCRNA.1329.1,1002,+,491,85.24939006,85.0792316
chrII,2104178,2105331,SPNCRNA.387.1,1153,+,565,98.09756697,85.08028358
chrI,3205961,3206626,SPAC1486.07c.1,665,-,326,56.60142802,85.11492936
chrI,5015958,5018021,SPAC890.07c.1,1276,-,626,108.6886317,85.17917847
chrIII,331479,332651,SPCC736.10c.1,1172,-,575,99.8338071,85.18242926
chrII,719584,720990,SPBC119.04.1,1406,+,690,119.8005685,85.20666324
chrI,106892,108361,SPAC11D3.19.1,1469,+,721,125.1829129,85.2164145
chrII,4465474,4466352,SPNCRNA.532.1,878,-,431,74.83194932,85.23001061
chrI,5286052,5287290,SPAC11E3.03.1,1098,+,539,93.58334265,85.23073101
chrI,2761906,2763604,SPAC6F6.15.1,1157,+,568,98.61843901,85.23633449
chrI,2587695,2588620,SPAC823.04.1,831,+,408,70.83859703,85.24500245
chrI,3951824,3952600,SPNCRNA.239.1,776,+,381,66.1507487,85.24581018
chrI,2348007,2348451,SPAC17G8.15.1,222,+,109,18.92501735,85.24782588
chrI,1764232,1766758,SPAC17A5.07c.1,2067,-,1015,176.2283725,85.25804186
chrII,3959938,3961152,SPBC26H8.13c.1,1130,-,555,96.36132685,85.27551049
chrII,1301596,1304152,SPBC30B4.02c.1,2556,-,1256,218.0717595,85.31758979
chrIII,1475493,1478103,SPCC188.02.1,2055,+,1010,175.3602525,85.33345619
chrIII,131516,135560,SPCC330.11.1,4044,+,1988,345.1645365,85.35225928
chrI,5375545,5377762,SPAC4D7.13.1,2217,+,1090,189.2501735,85.36318153
chrI,5398678,5402410,SPAC3G6.11.1,3608,+,1774,308.0089979,85.36834753
chrII,3943843,3944685,SPNCRNA.1650.1,842,+,414,71.88034111,85.36857614
chrII,2186473,2186908,SPNCRNA.38.1,435,-,214,37.15553864,85.41503136
chrIII,1426996,1429463,SPCC622.14.1,2008,+,988,171.5405242,85.4285479
chrIII,1388676,1392088,SPCC1281.05.1,3412,+,1679,291.5147167,85.43807641
chrI,1505087,1507648,SPAC5D6.04.1,2339,-,1151,199.8412382,85.43875084
chrI,2135950,2138028,SPAC23C11.03.1,2078,+,1023,177.6173646,85.47515141
chrII,719162,719617,SPNCRNA.324.1,455,+,224,38.89177876,85.47643684
chrII,4069162,4070800,SPBC1347.05c.1,1454,-,716,124.3147928,85.49848201
chrIII,1238720,1244105,SPCC645.06c.1,5385,-,2652,460.4508807,85.50619883
chrIII,871972,874089,SPCC16A11.03c.1,1809,-,891,154.698995,85.51630459
chrI,1809479,1811361,SPAC1002.08c.1,1882,-,927,160.9494594,85.52043541
chrI,3051824,3053237,SPNCRNA.879.1,1413,+,696,120.8423126,85.5218065
chrIII,885685,886972,SPCC16A11.09c.1,1287,-,634,110.0776238,85.53039924
chrI,3425872,3429364,SPAC3H5.08c.1,3349,+,1650,286.4796204,85.54183946
chrII,3446515,3448232,SPBC2G2.07c.1,1717,-,846,146.8859144,85.54799909
chrIII,2220805,2222258,SPCC1919.07.1,1453,+,716,124.3147928,85.55732473
chrI,3166393,3167699,SPAC3G9.09c.1,1138,+,561,97.40307092,85.59145072
chrI,3692790,3695013,SPAC15A10.08.1,2032,+,1002,173.9712604,85.61577774
chrII,602624,602699,SPBTRNALYS.06.1,75,-,37,6.424088457,85.65451275
chrIII,2125758,2127454,SPCC126.06.1,1350,+,666,115.6335922,85.65451275
chrI,3951824,3952588,SPNCRNA.951.1,764,+,377,65.45625265,85.67572337
chrI,2039369,2040627,SPAC607.02c.1,1164,-,575,99.8338071,85.76787551
chrII,3643792,3645580,SPBP8B7.07c.1,1615,-,798,138.5519618,85.79068845
chrI,4254671,4255695,SPAC21E11.04.1,1024,+,506,87.85375024,85.79467797
chrII,4145284,4146278,SPBC1861.08c.1,939,-,464,80.56154173,85.79503911
chrI,1490049,1492204,SPAC5D6.13.1,2155,-,1065,184.9095731,85.80490633
chrI,4928171,4929655,SPAC1B3.02c.1,1252,-,619,107.4732636,85.84126489
chrIII,2275647,2277744,SPNCRNA.516.1,2097,+,1037,180.0481008,85.85984778
chrII,3764819,3765709,SPBC31F10.08.1,837,+,414,71.88034111,85.87854374
chrII,1986825,1988467,SPBC1A4.06c.1,1514,-,749,130.0443852,85.89457414
chrI,1444657,1446333,SPAC3A12.14.1,1550,+,767,133.1696175,85.91588224
chrI,914327,914618,SPAC1687.08.1,291,+,144,25.00185778,85.91703703
chrI,3105881,3108318,SPAC589.09.1,2437,+,1206,209.3905589,85.92144394
chrI,4417363,4418680,SPAC29E6.09.1,1317,+,652,113.202856,85.95509191
chrI,5113026,5114151,SPAC29A4.17c.1,1014,+,502,87.15925419,85.95587199
chrII,720413,720516,SPNCRNA.325.1,103,+,51,8.854824629,85.96917116
chrIII,1629963,1632149,SPCC663.02.1,1963,+,972,168.76254,85.97174732
chrII,2842769,2845623,SPBC19C7.11.1,2716,+,1345,233.5242966,85.9809634
chrIII,2044976,2046024,SPNCRNA.549.1,1048,+,519,90.1108624,85.98364733
chrI,4484694,4486171,SPAC17C9.08.1,1286,-,637,110.5984959,86.00194079
chrII,3117051,3118883,SPBC4C3.10c.1,1554,+,770,133.6904895,86.02991602
chrIII,1345277,1347289,SPCC338.16.1,2012,-,997,173.1031403,86.035358
chrI,5389614,5390903,SPNCRNA.1079.1,1289,+,639,110.9457439,86.07117446
chrII,4077096,4078794,SPBC1347.09.1,1698,+,842,146.1914184,86.09624169
chrII,303914,306704,SPBC1773.11c.1,2790,-,1384,240.2956331,86.12746705
chrI,3093371,3095062,SPNCRNA.885.1,1691,+,839,145.6705464,86.14461641
chrI,2533708,2536655,SPAC25H1.07.1,2947,+,1463,254.0119301,86.1933933
chrI,3507197,3508537,SPAC16E8.05c.1,1297,-,644,111.8138639,86.20960983
chrI,593900,597586,SPAC3H8.05c.1,3607,-,1791,310.9606061,86.21031497
chrII,1158657,1160848,SPNCRNA.1417.1,2191,-,1088,188.9029254,86.21767477
chrIII,68087,69479,SPCC757.10.1,1329,+,660,114.5918481,86.22411448
chrI,5089814,5094848,SPAC1006.09.1,5034,+,2500,434.0600309,86.2256716
chrI,3927450,3928579,SPAC2F3.04c.1,1045,-,519,90.1108624,86.23049034
chrI,4365546,4366456,SPAC23D3.16.1,692,+,344,59.72666024,86.31020267
chrIII,1787160,1788596,SPCC1442.19.1,1255,+,624,108.3413837,86.32779578
chrI,4019872,4022054,SPAC27E2.07.1,2182,+,1085,188.3820534,86.33457992
chrII,188788,191818,SPBC1198.10c.1,2886,-,1436,249.3240817,86.39088071
chrI,2726057,2726682,SPNCRNA.204.1,625,+,311,53.99706784,86.39530854
chrI,390406,391260,SPAC31A2.04c.1,854,-,425,73.79020524,86.40539256
chrII,2590900,2593389,SPBC2G5.07c.1,2142,-,1066,185.0831972,86.40672136
chrIII,1318374,1321275,SPCC1322.14c.1,2901,-,1444,250.7130738,86.42298305
chrIII,2142290,2143550,SPCC126.15c.1,1207,-,601,104.3480314,86.45238725
chrIII,295228,296631,SPCC553.06.1,1213,-,604,104.8689035,86.45416608
chrIII,2223085,2224470,SPCC1919.09.1,1016,+,506,87.85375024,86.47022662
chrI,1922551,1924915,SPAP14E8.02.1,2257,+,1125,195.3270139,86.54276202
chrI,5152527,5153825,SPNCRNA.1053.1,1298,+,647,112.334736,86.54448073
chrII,1457290,1460149,SPBC32H8.04c.1,2757,-,1375,238.733017,86.59159121
chrIII,1924679,1928314,SPCC74.02c.1,3306,-,1649,286.3059963,86.60193477
chrIII,1900471,1914833,SPCC737.08.1,14362,+,7166,1244.189672,86.6306693
chrII,2127989,2128518,SPBC23G7.15c.1,483,-,241,41.84338697,86.63227117
chrII,1301569,1304114,SPNCRNA.1428.1,2545,+,1271,220.6761197,86.70967375
chrII,3432103,3433533,SPBC4B4.10c.1,1227,-,613,106.4315196,86.74125474
chrII,367191,368573,SPBC1271.03c.1,1267,+,633,109.9039998,86.74348841
chrII,2179340,2180791,SPBC17G9.06c.1,1451,-,725,125.8774089,86.75217708
chrI,588542,590751,SPAC3H8.02.1,2209,+,1104,191.6809096,86.77270694
chrI,1015474,1015830,SPNCRNA.220.1,356,+,178,30.9050742,86.81200617
chrI,3864466,3866158,SPAC1071.05.1,1692,+,846,146.8859144,86.81200617
chrI,4773458,4775369,SPAC1782.12c.1,1682,-,841,146.0177944,86.81200617
chrIII,1542332,1546161,SPCC1753.02c.1,3829,-,1915,332.4899836,86.83467841
chrI,2845943,2848624,SPAC3F10.13.1,2681,+,1341,232.8298005,86.84438663
chrIII,2004551,2006392,SPCC4F11.02.1,1841,+,921,159.9077154,86.85916098
chrIII,584116,585893,SPCC1672.10.1,1617,+,809,140.461826,86.86569325
chrII,3041639,3046042,SPBC13E7.03c.1,4403,-,2203,382.4936992,86.87115584
chrII,1085835,1087137,SPBC1734.13.1,1223,+,612,106.2578956,86.882989
chrII,613330,616647,SPBC839.08c.1,3165,-,1584,275.0204355,86.89429243
chrII,3685837,3686791,SPBP8B7.25.1,861,+,431,74.83194932,86.91283312
chrI,4544919,4545584,SPNCRNA.997.1,665,-,333,57.81679611,86.94255054
chrI,534119,537869,SPAC2F7.03c.1,3750,-,1878,326.0658952,86.95090538
chrIII,1939217,1939907,SPCC74.05.1,621,+,311,53.99706784,86.95180006
chrI,4709726,4715261,SPAC1834.08.1,5435,+,2722,472.6045616,86.9557611
chrI,1385356,1387063,SPAC57A10.12c.1,1707,-,855,148.4485306,86.9645756
chrII,4352542,4354124,SPBC16C6.12c.1,1582,-,793,137.6838418,87.03150555
chrII,2488244,2488936,SPBC557.02c.1,692,-,347,60.24753228,87.06290792
chrI,2300227,2303411,SPAC13G7.04c.1,3184,-,1597,277.2775477,87.08465694
chrII,3537177,3538070,SPBC1105.16c.1,893,-,448,77.78355753,87.10364785
chrI,4282490,4284568,SPAC2C4.14c.1,2078,-,1043,181.0898449,87.14621986
chrII,1669648,1670399,SPBC21B10.02.1,751,-,377,65.45625265,87.15879181
chrI,3145213,3145728,SPAC3G9.16c.1,468,+,235,40.8016429,87.18299765
chrI,2769227,2770625,SPNCRNA.852.1,1398,-,702,121.8840567,87.18458989
chrII,2810444,2811854,SPBC32F12.12c.1,926,-,465,80.73516574,87.18700404
chrI,4951336,4954199,SPAC1B3.13.1,2692,+,1352,234.7396647,87.19898391
chrIII,2165019,2168871,SPCC1620.11.1,3803,+,1910,331.6218636,87.20006931
chrIII,1713940,1714159,SPNCRNA.1221.1,219,-,110,19.09864136,87.20840802
chrI,3267460,3269670,SPAC6G9.11.1,2146,+,1078,187.1666853,87.21653556
chrII,3911712,3912614,SPBC1604.11.1,850,-,427,74.13745327,87.22053326
chrI,3807131,3808739,SPAC1556.08c.1,1389,-,698,121.1895606,87.24950368
chrI,4799540,4802652,SPAC22F8.08.1,3112,+,1564,271.5479553,87.25834039
chrI,4462939,4467700,SPAC9E9.12c.1,4761,-,2393,415.4822615,87.26785581
chrIII,947596,949685,SPCPB16A4.03c.1,2089,-,1050,182.305213,87.26913019
chrI,4737480,4738962,SPAC458.04c.1,1315,-,661,114.7654722,87.27412331
chrI,1002837,1004804,SPAC821.10c.1,1967,-,989,171.7141482,87.29748256
chrI,1863362,1863762,SPAPB1A10.03.1,348,+,175,30.38420216,87.31092575
chrII,2464268,2466047,SPBC12C2.06.1,1779,-,895,155.393491,87.34878642
chrI,4434320,4434475,SPNCRNA.99.1,155,-,78,13.54267296,87.37208363
chrI,3694973,3696517,SPAC15A10.09c.1,1544,-,777,134.9058576,87.3742601
chrII,2448091,2450963,SPBC12C2.11.1,2599,-,1308,227.1002081,87.37984153
chrIII,500742,502880,SPCC970.07c.1,2138,+,1076,186.8194373,87.38046645
chrII,4088685,4091252,SPBC56F2.11.1,2525,-,1271,220.6761197,87.39648304
chrII,438998,442078,SPBC428.01c.1,2763,-,1391,241.5110012,87.40897617
chrII,1675591,1676188,SPBC19C2.03.1,544,+,274,47.57297938,87.45032974
chrIII,1207622,1211442,SPCC550.11.1,3483,+,1755,304.7101417,87.48496746
chrI,4061376,4064952,SPAC19G12.10c.1,3576,-,1802,312.8704702,87.49174224
chrI,4403838,4409596,SPAC29E6.02.1,5537,+,2791,484.5846184,87.5175399
chrII,3764523,3766439,SPBC31F10.09c.1,1916,-,966,167.7207959,87.53694985
chrI,2004744,2008108,SPAC17H9.02.1,3364,+,1697,294.6399489,87.58619172
chrI,3288628,3292753,SPAPB1E7.04c.1,4125,-,2081,361.3115697,87.59068356
chrII,1167508,1168516,SPBC409.15.1,747,+,377,65.45625265,87.62550556
chrI,174864,176655,SPAC13G6.02c.1,1791,-,904,156.9561072,87.6360174
